ville;code_commune;nom_commune;zone;annee;type_local;prix_m2_median;nb_ventes
Paris;91687;Viry-Châtillon;peripherie;2021;Appartement;2719.0;220
Paris;91687;Viry-Châtillon;peripherie;2021;Maison;3840.0;158
Paris;91687;Viry-Châtillon;peripherie;2022;Appartement;2897.0;224
Paris;91687;Viry-Châtillon;peripherie;2022;Maison;3732.0;148
Paris;91687;Viry-Châtillon;peripherie;2023;Appartement;2759.0;153
Paris;91687;Viry-Châtillon;peripherie;2023;Maison;3936.0;101
Paris;91687;Viry-Châtillon;peripherie;2024;Appartement;2676.0;166
Paris;91687;Viry-Châtillon;peripherie;2024;Maison;3732.0;82
Paris;91687;Viry-Châtillon;peripherie;2025;Appartement;2714.0;192
Paris;91687;Viry-Châtillon;peripherie;2025;Maison;3557.0;103
Paris;92002;Antony;peripherie;2021;Appartement;5330.0;526
Paris;92002;Antony;peripherie;2021;Maison;6240.0;290
Paris;92002;Antony;peripherie;2022;Appartement;5489.0;472
Paris;92002;Antony;peripherie;2022;Maison;6642.0;238
Paris;92002;Antony;peripherie;2023;Appartement;5350.0;384
Paris;92002;Antony;peripherie;2023;Maison;6473.0;196
Paris;92002;Antony;peripherie;2024;Appartement;4867.0;381
Paris;92002;Antony;peripherie;2024;Maison;5959.0;160
Paris;92002;Antony;peripherie;2025;Appartement;5090.0;492
Paris;92002;Antony;peripherie;2025;Maison;5833.0;213
Paris;92004;Asnières-sur-Seine;peripherie;2021;Appartement;7083.0;1386
Paris;92004;Asnières-sur-Seine;peripherie;2021;Maison;8764.0;115
Paris;92004;Asnières-sur-Seine;peripherie;2022;Appartement;7040.0;1407
Paris;92004;Asnières-sur-Seine;peripherie;2022;Maison;9178.0;109
Paris;92004;Asnières-sur-Seine;peripherie;2023;Appartement;6569.0;1074
Paris;92004;Asnières-sur-Seine;peripherie;2023;Maison;9499.0;100
Paris;92004;Asnières-sur-Seine;peripherie;2024;Appartement;6191.0;908
Paris;92004;Asnières-sur-Seine;peripherie;2024;Maison;8206.0;88
Paris;92004;Asnières-sur-Seine;peripherie;2025;Appartement;6220.0;1158
Paris;92004;Asnières-sur-Seine;peripherie;2025;Maison;7778.0;99
Paris;92007;Bagneux;peripherie;2021;Appartement;5191.0;233
Paris;92007;Bagneux;peripherie;2021;Maison;6533.0;75
Paris;92007;Bagneux;peripherie;2022;Appartement;5349.0;219
Paris;92007;Bagneux;peripherie;2022;Maison;7207.0;54
Paris;92007;Bagneux;peripherie;2023;Appartement;5204.0;169
Paris;92007;Bagneux;peripherie;2023;Maison;6223.0;37
Paris;92007;Bagneux;peripherie;2024;Appartement;4826.0;155
Paris;92007;Bagneux;peripherie;2024;Maison;5929.0;47
Paris;92007;Bagneux;peripherie;2025;Appartement;5000.0;188
Paris;92007;Bagneux;peripherie;2025;Maison;6146.0;46
Paris;92009;Bois-Colombes;peripherie;2021;Appartement;6844.0;429
Paris;92009;Bois-Colombes;peripherie;2021;Maison;8870.0;98
Paris;92009;Bois-Colombes;peripherie;2022;Appartement;6951.0;398
Paris;92009;Bois-Colombes;peripherie;2022;Maison;9741.0;96
Paris;92009;Bois-Colombes;peripherie;2023;Appartement;6614.0;353
Paris;92009;Bois-Colombes;peripherie;2023;Maison;9613.0;85
Paris;92009;Bois-Colombes;peripherie;2024;Appartement;6253.0;274
Paris;92009;Bois-Colombes;peripherie;2024;Maison;8022.0;66
Paris;92009;Bois-Colombes;peripherie;2025;Appartement;6166.0;323
Paris;92009;Bois-Colombes;peripherie;2025;Maison;7948.0;76
Paris;92012;Boulogne-Billancourt;peripherie;2021;Appartement;9375.0;1858
Paris;92012;Boulogne-Billancourt;peripherie;2021;Maison;12496.0;45
Paris;92012;Boulogne-Billancourt;peripherie;2022;Appartement;9257.0;1957
Paris;92012;Boulogne-Billancourt;peripherie;2022;Maison;14326.0;39
Paris;92012;Boulogne-Billancourt;peripherie;2023;Appartement;8853.0;1464
Paris;92012;Boulogne-Billancourt;peripherie;2023;Maison;;27
Paris;92012;Boulogne-Billancourt;peripherie;2024;Appartement;8201.0;1303
Paris;92012;Boulogne-Billancourt;peripherie;2024;Maison;;28
Paris;92012;Boulogne-Billancourt;peripherie;2025;Appartement;8289.0;1545
Paris;92012;Boulogne-Billancourt;peripherie;2025;Maison;12420.0;39
Paris;92014;Bourg-la-Reine;peripherie;2021;Appartement;5893.0;213
Paris;92014;Bourg-la-Reine;peripherie;2021;Maison;7188.0;47
Paris;92014;Bourg-la-Reine;peripherie;2022;Appartement;5854.0;222
Paris;92014;Bourg-la-Reine;peripherie;2022;Maison;8615.0;51
Paris;92014;Bourg-la-Reine;peripherie;2023;Appartement;5688.0;160
Paris;92014;Bourg-la-Reine;peripherie;2023;Maison;7790.0;39
Paris;92014;Bourg-la-Reine;peripherie;2024;Appartement;5200.0;179
Paris;92014;Bourg-la-Reine;peripherie;2024;Maison;6843.0;31
Paris;92014;Bourg-la-Reine;peripherie;2025;Appartement;5141.0;192
Paris;92014;Bourg-la-Reine;peripherie;2025;Maison;7486.0;38
Paris;92019;Châtenay-Malabry;peripherie;2021;Appartement;4963.0;350
Paris;92019;Châtenay-Malabry;peripherie;2021;Maison;5985.0;53
Paris;92019;Châtenay-Malabry;peripherie;2022;Appartement;4987.0;350
Paris;92019;Châtenay-Malabry;peripherie;2022;Maison;6745.0;42
Paris;92019;Châtenay-Malabry;peripherie;2023;Appartement;5000.0;280
Paris;92019;Châtenay-Malabry;peripherie;2023;Maison;;18
Paris;92019;Châtenay-Malabry;peripherie;2024;Appartement;4667.0;271
Paris;92019;Châtenay-Malabry;peripherie;2024;Maison;;26
Paris;92019;Châtenay-Malabry;peripherie;2025;Appartement;4868.0;361
Paris;92019;Châtenay-Malabry;peripherie;2025;Maison;6047.0;34
Paris;92020;Châtillon;peripherie;2021;Appartement;6147.0;436
Paris;92020;Châtillon;peripherie;2021;Maison;8236.0;72
Paris;92020;Châtillon;peripherie;2022;Appartement;6188.0;431
Paris;92020;Châtillon;peripherie;2022;Maison;7449.0;64
Paris;92020;Châtillon;peripherie;2023;Appartement;6016.0;337
Paris;92020;Châtillon;peripherie;2023;Maison;7161.0;52
Paris;92020;Châtillon;peripherie;2024;Appartement;5410.0;286
Paris;92020;Châtillon;peripherie;2024;Maison;7389.0;48
Paris;92020;Châtillon;peripherie;2025;Appartement;5667.0;352
Paris;92020;Châtillon;peripherie;2025;Maison;7011.0;64
Paris;92022;Chaville;peripherie;2021;Appartement;5826.0;225
Paris;92022;Chaville;peripherie;2021;Maison;7911.0;65
Paris;92022;Chaville;peripherie;2022;Appartement;5964.0;247
Paris;92022;Chaville;peripherie;2022;Maison;8328.0;63
Paris;92022;Chaville;peripherie;2023;Appartement;5504.0;156
Paris;92022;Chaville;peripherie;2023;Maison;8106.0;55
Paris;92022;Chaville;peripherie;2024;Appartement;5395.0;166
Paris;92022;Chaville;peripherie;2024;Maison;7292.0;33
Paris;92022;Chaville;peripherie;2025;Appartement;5542.0;171
Paris;92022;Chaville;peripherie;2025;Maison;7055.0;56
Paris;92023;Clamart;peripherie;2021;Appartement;6096.0;468
Paris;92023;Clamart;peripherie;2021;Maison;8393.0;214
Paris;92023;Clamart;peripherie;2022;Appartement;6133.0;509
Paris;92023;Clamart;peripherie;2022;Maison;8103.0;209
Paris;92023;Clamart;peripherie;2023;Appartement;5854.0;400
Paris;92023;Clamart;peripherie;2023;Maison;7872.0;129
Paris;92023;Clamart;peripherie;2024;Appartement;5452.0;350
Paris;92023;Clamart;peripherie;2024;Maison;7201.0;121
Paris;92023;Clamart;peripherie;2025;Appartement;5637.0;448
Paris;92023;Clamart;peripherie;2025;Maison;6909.0;173
Paris;92024;Clichy;peripherie;2021;Appartement;7644.0;782
Paris;92024;Clichy;peripherie;2021;Maison;;10
Paris;92024;Clichy;peripherie;2022;Appartement;7674.0;850
Paris;92024;Clichy;peripherie;2022;Maison;;15
Paris;92024;Clichy;peripherie;2023;Appartement;7140.0;688
Paris;92024;Clichy;peripherie;2023;Maison;;8
Paris;92024;Clichy;peripherie;2024;Appartement;6744.0;529
Paris;92024;Clichy;peripherie;2024;Maison;;7
Paris;92024;Clichy;peripherie;2025;Appartement;6959.0;729
Paris;92024;Clichy;peripherie;2025;Maison;;5
Paris;92025;Colombes;peripherie;2021;Appartement;5522.0;837
Paris;92025;Colombes;peripherie;2021;Maison;7821.0;341
Paris;92025;Colombes;peripherie;2022;Appartement;5608.0;779
Paris;92025;Colombes;peripherie;2022;Maison;8133.0;360
Paris;92025;Colombes;peripherie;2023;Appartement;5312.0;600
Paris;92025;Colombes;peripherie;2023;Maison;7197.0;246
Paris;92025;Colombes;peripherie;2024;Appartement;4887.0;476
Paris;92025;Colombes;peripherie;2024;Maison;7059.0;218
Paris;92025;Colombes;peripherie;2025;Appartement;5029.0;648
Paris;92025;Colombes;peripherie;2025;Maison;6863.0;326
Paris;92026;Courbevoie;peripherie;2021;Appartement;7540.0;1150
Paris;92026;Courbevoie;peripherie;2021;Maison;8873.0;31
Paris;92026;Courbevoie;peripherie;2022;Appartement;7302.0;1194
Paris;92026;Courbevoie;peripherie;2022;Maison;10074.0;45
Paris;92026;Courbevoie;peripherie;2023;Appartement;7101.0;940
Paris;92026;Courbevoie;peripherie;2023;Maison;8637.0;30
Paris;92026;Courbevoie;peripherie;2024;Appartement;6667.0;866
Paris;92026;Courbevoie;peripherie;2024;Maison;;27
Paris;92026;Courbevoie;peripherie;2025;Appartement;6647.0;963
Paris;92026;Courbevoie;peripherie;2025;Maison;9236.0;34
Paris;92032;Fontenay-aux-Roses;peripherie;2021;Appartement;4827.0;170
Paris;92032;Fontenay-aux-Roses;peripherie;2021;Maison;6487.0;48
Paris;92032;Fontenay-aux-Roses;peripherie;2022;Appartement;4814.0;199
Paris;92032;Fontenay-aux-Roses;peripherie;2022;Maison;7108.0;48
Paris;92032;Fontenay-aux-Roses;peripherie;2023;Appartement;4545.0;145
Paris;92032;Fontenay-aux-Roses;peripherie;2023;Maison;7334.0;30
Paris;92032;Fontenay-aux-Roses;peripherie;2024;Appartement;4471.0;141
Paris;92032;Fontenay-aux-Roses;peripherie;2024;Maison;;21
Paris;92032;Fontenay-aux-Roses;peripherie;2025;Appartement;4191.0;178
Paris;92032;Fontenay-aux-Roses;peripherie;2025;Maison;5851.0;36
Paris;92033;Garches;peripherie;2021;Appartement;6000.0;222
Paris;92033;Garches;peripherie;2021;Maison;9065.0;53
Paris;92033;Garches;peripherie;2022;Appartement;6250.0;205
Paris;92033;Garches;peripherie;2022;Maison;9000.0;67
Paris;92033;Garches;peripherie;2023;Appartement;6222.0;156
Paris;92033;Garches;peripherie;2023;Maison;9034.0;45
Paris;92033;Garches;peripherie;2024;Appartement;5778.0;138
Paris;92033;Garches;peripherie;2024;Maison;8365.0;30
Paris;92033;Garches;peripherie;2025;Appartement;5228.0;186
Paris;92033;Garches;peripherie;2025;Maison;8522.0;34
Paris;92035;La Garenne-Colombes;peripherie;2021;Appartement;7090.0;480
Paris;92035;La Garenne-Colombes;peripherie;2021;Maison;10847.0;43
Paris;92035;La Garenne-Colombes;peripherie;2022;Appartement;7227.0;450
Paris;92035;La Garenne-Colombes;peripherie;2022;Maison;9740.0;45
Paris;92035;La Garenne-Colombes;peripherie;2023;Appartement;6940.0;351
Paris;92035;La Garenne-Colombes;peripherie;2023;Maison;9888.0;42
Paris;92035;La Garenne-Colombes;peripherie;2024;Appartement;6331.0;285
Paris;92035;La Garenne-Colombes;peripherie;2024;Maison;9000.0;35
Paris;92035;La Garenne-Colombes;peripherie;2025;Appartement;6426.0;398
Paris;92035;La Garenne-Colombes;peripherie;2025;Maison;7989.0;31
Paris;92036;Gennevilliers;peripherie;2021;Appartement;4803.0;197
Paris;92036;Gennevilliers;peripherie;2021;Maison;4904.0;43
Paris;92036;Gennevilliers;peripherie;2022;Appartement;5076.0;157
Paris;92036;Gennevilliers;peripherie;2022;Maison;5667.0;50
Paris;92036;Gennevilliers;peripherie;2023;Appartement;4721.0;103
Paris;92036;Gennevilliers;peripherie;2023;Maison;;19
Paris;92036;Gennevilliers;peripherie;2024;Appartement;4408.0;110
Paris;92036;Gennevilliers;peripherie;2024;Maison;;23
Paris;92036;Gennevilliers;peripherie;2025;Appartement;4643.0;123
Paris;92036;Gennevilliers;peripherie;2025;Maison;;29
Paris;92040;Issy-les-Moulineaux;peripherie;2021;Appartement;8548.0;812
Paris;92040;Issy-les-Moulineaux;peripherie;2021;Maison;10220.0;61
Paris;92040;Issy-les-Moulineaux;peripherie;2022;Appartement;8462.0;837
Paris;92040;Issy-les-Moulineaux;peripherie;2022;Maison;11000.0;61
Paris;92040;Issy-les-Moulineaux;peripherie;2023;Appartement;8000.0;694
Paris;92040;Issy-les-Moulineaux;peripherie;2023;Maison;11226.0;36
Paris;92040;Issy-les-Moulineaux;peripherie;2024;Appartement;7351.0;575
Paris;92040;Issy-les-Moulineaux;peripherie;2024;Maison;8964.0;47
Paris;92040;Issy-les-Moulineaux;peripherie;2025;Appartement;7647.0;686
Paris;92040;Issy-les-Moulineaux;peripherie;2025;Maison;8845.0;39
Paris;92044;Levallois-Perret;peripherie;2021;Appartement;9938.0;1077
Paris;92044;Levallois-Perret;peripherie;2021;Maison;;6
Paris;92044;Levallois-Perret;peripherie;2022;Appartement;9973.0;1179
Paris;92044;Levallois-Perret;peripherie;2022;Maison;;7
Paris;92044;Levallois-Perret;peripherie;2023;Appartement;9375.0;815
Paris;92044;Levallois-Perret;peripherie;2023;Maison;;8
Paris;92044;Levallois-Perret;peripherie;2024;Appartement;8870.0;728
Paris;92044;Levallois-Perret;peripherie;2024;Maison;;8
Paris;92044;Levallois-Perret;peripherie;2025;Appartement;9028.0;879
Paris;92044;Levallois-Perret;peripherie;2025;Maison;;6
Paris;92046;Malakoff;peripherie;2021;Appartement;7261.0;252
Paris;92046;Malakoff;peripherie;2021;Maison;8738.0;61
Paris;92046;Malakoff;peripherie;2022;Appartement;7376.0;199
Paris;92046;Malakoff;peripherie;2022;Maison;8778.0;57
Paris;92046;Malakoff;peripherie;2023;Appartement;6857.0;183
Paris;92046;Malakoff;peripherie;2023;Maison;8189.0;44
Paris;92046;Malakoff;peripherie;2024;Appartement;6595.0;174
Paris;92046;Malakoff;peripherie;2024;Maison;7807.0;31
Paris;92046;Malakoff;peripherie;2025;Appartement;6377.0;218
Paris;92046;Malakoff;peripherie;2025;Maison;7883.0;42
Paris;92047;Marnes-la-Coquette;peripherie;2021;Appartement;;3
Paris;92047;Marnes-la-Coquette;peripherie;2021;Maison;;8
Paris;92047;Marnes-la-Coquette;peripherie;2022;Appartement;;3
Paris;92047;Marnes-la-Coquette;peripherie;2022;Maison;;7
Paris;92047;Marnes-la-Coquette;peripherie;2023;Appartement;;4
Paris;92047;Marnes-la-Coquette;peripherie;2023;Maison;;7
Paris;92047;Marnes-la-Coquette;peripherie;2024;Appartement;;2
Paris;92047;Marnes-la-Coquette;peripherie;2024;Maison;;13
Paris;92047;Marnes-la-Coquette;peripherie;2025;Appartement;;2
Paris;92047;Marnes-la-Coquette;peripherie;2025;Maison;;9
Paris;92048;Meudon;peripherie;2021;Appartement;6388.0;543
Paris;92048;Meudon;peripherie;2021;Maison;9106.0;89
Paris;92048;Meudon;peripherie;2022;Appartement;5986.0;515
Paris;92048;Meudon;peripherie;2022;Maison;9242.0;82
Paris;92048;Meudon;peripherie;2023;Appartement;5635.0;413
Paris;92048;Meudon;peripherie;2023;Maison;9365.0;75
Paris;92048;Meudon;peripherie;2024;Appartement;5781.0;321
Paris;92048;Meudon;peripherie;2024;Maison;8195.0;47
Paris;92048;Meudon;peripherie;2025;Appartement;5277.0;423
Paris;92048;Meudon;peripherie;2025;Maison;8040.0;80
Paris;92049;Montrouge;peripherie;2021;Appartement;8000.0;685
Paris;92049;Montrouge;peripherie;2021;Maison;;21
Paris;92049;Montrouge;peripherie;2022;Appartement;7920.0;720
Paris;92049;Montrouge;peripherie;2022;Maison;;22
Paris;92049;Montrouge;peripherie;2023;Appartement;7586.0;587
Paris;92049;Montrouge;peripherie;2023;Maison;;28
Paris;92049;Montrouge;peripherie;2024;Appartement;7013.0;518
Paris;92049;Montrouge;peripherie;2024;Maison;;23
Paris;92049;Montrouge;peripherie;2025;Appartement;7143.0;665
Paris;92049;Montrouge;peripherie;2025;Maison;;20
Paris;92050;Nanterre;peripherie;2021;Appartement;5526.0;491
Paris;92050;Nanterre;peripherie;2021;Maison;6946.0;154
Paris;92050;Nanterre;peripherie;2022;Appartement;5667.0;474
Paris;92050;Nanterre;peripherie;2022;Maison;7083.0;159
Paris;92050;Nanterre;peripherie;2023;Appartement;5481.0;345
Paris;92050;Nanterre;peripherie;2023;Maison;6892.0;114
Paris;92050;Nanterre;peripherie;2024;Appartement;5062.0;291
Paris;92050;Nanterre;peripherie;2024;Maison;6190.0;87
Paris;92050;Nanterre;peripherie;2025;Appartement;4908.0;360
Paris;92050;Nanterre;peripherie;2025;Maison;6169.0;119
Paris;92051;Neuilly-sur-Seine;peripherie;2021;Appartement;11429.0;987
Paris;92051;Neuilly-sur-Seine;peripherie;2021;Maison;;29
Paris;92051;Neuilly-sur-Seine;peripherie;2022;Appartement;11423.0;1067
Paris;92051;Neuilly-sur-Seine;peripherie;2022;Maison;;15
Paris;92051;Neuilly-sur-Seine;peripherie;2023;Appartement;10932.0;828
Paris;92051;Neuilly-sur-Seine;peripherie;2023;Maison;;14
Paris;92051;Neuilly-sur-Seine;peripherie;2024;Appartement;10357.0;781
Paris;92051;Neuilly-sur-Seine;peripherie;2024;Maison;;19
Paris;92051;Neuilly-sur-Seine;peripherie;2025;Appartement;10440.0;911
Paris;92051;Neuilly-sur-Seine;peripherie;2025;Maison;;21
Paris;92060;Le Plessis-Robinson;peripherie;2021;Appartement;5885.0;368
Paris;92060;Le Plessis-Robinson;peripherie;2021;Maison;;24
Paris;92060;Le Plessis-Robinson;peripherie;2022;Appartement;6043.0;414
Paris;92060;Le Plessis-Robinson;peripherie;2022;Maison;7553.0;47
Paris;92060;Le Plessis-Robinson;peripherie;2023;Appartement;5758.0;277
Paris;92060;Le Plessis-Robinson;peripherie;2023;Maison;;23
Paris;92060;Le Plessis-Robinson;peripherie;2024;Appartement;5389.0;257
Paris;92060;Le Plessis-Robinson;peripherie;2024;Maison;6830.0;32
Paris;92060;Le Plessis-Robinson;peripherie;2025;Appartement;5712.0;316
Paris;92060;Le Plessis-Robinson;peripherie;2025;Maison;6284.0;37
Paris;92062;Puteaux;peripherie;2021;Appartement;7744.0;634
Paris;92062;Puteaux;peripherie;2021;Maison;;19
Paris;92062;Puteaux;peripherie;2022;Appartement;7625.0;628
Paris;92062;Puteaux;peripherie;2022;Maison;;18
Paris;92062;Puteaux;peripherie;2023;Appartement;7292.0;495
Paris;92062;Puteaux;peripherie;2023;Maison;;16
Paris;92062;Puteaux;peripherie;2024;Appartement;6931.0;428
Paris;92062;Puteaux;peripherie;2024;Maison;;15
Paris;92062;Puteaux;peripherie;2025;Appartement;7118.0;539
Paris;92062;Puteaux;peripherie;2025;Maison;;22
Paris;92063;Rueil-Malmaison;peripherie;2021;Appartement;5850.0;866
Paris;92063;Rueil-Malmaison;peripherie;2021;Maison;8362.0;304
Paris;92063;Rueil-Malmaison;peripherie;2022;Appartement;6169.0;872
Paris;92063;Rueil-Malmaison;peripherie;2022;Maison;8425.0;284
Paris;92063;Rueil-Malmaison;peripherie;2023;Appartement;5743.0;658
Paris;92063;Rueil-Malmaison;peripherie;2023;Maison;8229.0;190
Paris;92063;Rueil-Malmaison;peripherie;2024;Appartement;5507.0;620
Paris;92063;Rueil-Malmaison;peripherie;2024;Maison;7707.0;190
Paris;92063;Rueil-Malmaison;peripherie;2025;Appartement;5434.0;722
Paris;92063;Rueil-Malmaison;peripherie;2025;Maison;7506.0;210
Paris;92064;Saint-Cloud;peripherie;2021;Appartement;7127.0;347
Paris;92064;Saint-Cloud;peripherie;2021;Maison;10827.0;62
Paris;92064;Saint-Cloud;peripherie;2022;Appartement;7247.0;361
Paris;92064;Saint-Cloud;peripherie;2022;Maison;10440.0;58
Paris;92064;Saint-Cloud;peripherie;2023;Appartement;6848.0;273
Paris;92064;Saint-Cloud;peripherie;2023;Maison;10537.0;34
Paris;92064;Saint-Cloud;peripherie;2024;Appartement;6388.0;275
Paris;92064;Saint-Cloud;peripherie;2024;Maison;9888.0;48
Paris;92064;Saint-Cloud;peripherie;2025;Appartement;6451.0;317
Paris;92064;Saint-Cloud;peripherie;2025;Maison;9709.0;45
Paris;92071;Sceaux;peripherie;2021;Appartement;6318.0;186
Paris;92071;Sceaux;peripherie;2021;Maison;8785.0;50
Paris;92071;Sceaux;peripherie;2022;Appartement;6393.0;146
Paris;92071;Sceaux;peripherie;2022;Maison;9205.0;31
Paris;92071;Sceaux;peripherie;2023;Appartement;6279.0;164
Paris;92071;Sceaux;peripherie;2023;Maison;8467.0;30
Paris;92071;Sceaux;peripherie;2024;Appartement;5803.0;166
Paris;92071;Sceaux;peripherie;2024;Maison;7893.0;31
Paris;92071;Sceaux;peripherie;2025;Appartement;5846.0;194
Paris;92071;Sceaux;peripherie;2025;Maison;7512.0;39
Paris;92072;Sèvres;peripherie;2021;Appartement;6098.0;257
Paris;92072;Sèvres;peripherie;2021;Maison;8710.0;60
Paris;92072;Sèvres;peripherie;2022;Appartement;6048.0;232
Paris;92072;Sèvres;peripherie;2022;Maison;9098.0;51
Paris;92072;Sèvres;peripherie;2023;Appartement;5926.0;181
Paris;92072;Sèvres;peripherie;2023;Maison;8886.0;42
Paris;92072;Sèvres;peripherie;2024;Appartement;5349.0;161
Paris;92072;Sèvres;peripherie;2024;Maison;;29
Paris;92072;Sèvres;peripherie;2025;Appartement;5493.0;164
Paris;92072;Sèvres;peripherie;2025;Maison;7614.0;48
Paris;92073;Suresnes;peripherie;2021;Appartement;7385.0;571
Paris;92073;Suresnes;peripherie;2021;Maison;9388.0;91
Paris;92073;Suresnes;peripherie;2022;Appartement;7291.0;655
Paris;92073;Suresnes;peripherie;2022;Maison;10419.0;77
Paris;92073;Suresnes;peripherie;2023;Appartement;7221.0;392
Paris;92073;Suresnes;peripherie;2023;Maison;9200.0;61
Paris;92073;Suresnes;peripherie;2024;Appartement;6561.0;396
Paris;92073;Suresnes;peripherie;2024;Maison;8564.0;63
Paris;92073;Suresnes;peripherie;2025;Appartement;6747.0;488
Paris;92073;Suresnes;peripherie;2025;Maison;8278.0;55
Paris;92075;Vanves;peripherie;2021;Appartement;7114.0;328
Paris;92075;Vanves;peripherie;2021;Maison;10189.0;38
Paris;92075;Vanves;peripherie;2022;Appartement;7072.0;318
Paris;92075;Vanves;peripherie;2022;Maison;;27
Paris;92075;Vanves;peripherie;2023;Appartement;6800.0;294
Paris;92075;Vanves;peripherie;2023;Maison;;16
Paris;92075;Vanves;peripherie;2024;Appartement;6098.0;292
Paris;92075;Vanves;peripherie;2024;Maison;;24
Paris;92075;Vanves;peripherie;2025;Appartement;6347.0;341
Paris;92075;Vanves;peripherie;2025;Maison;8000.0;31
Paris;92076;Vaucresson;peripherie;2021;Appartement;5115.0;115
Paris;92076;Vaucresson;peripherie;2021;Maison;;20
Paris;92076;Vaucresson;peripherie;2022;Appartement;5361.0;82
Paris;92076;Vaucresson;peripherie;2022;Maison;;26
Paris;92076;Vaucresson;peripherie;2023;Appartement;5062.0;63
Paris;92076;Vaucresson;peripherie;2023;Maison;;17
Paris;92076;Vaucresson;peripherie;2024;Appartement;4912.0;75
Paris;92076;Vaucresson;peripherie;2024;Maison;;22
Paris;92076;Vaucresson;peripherie;2025;Appartement;4963.0;80
Paris;92076;Vaucresson;peripherie;2025;Maison;;26
Paris;92077;Ville-d'Avray;peripherie;2021;Appartement;5765.0;103
